mu,ber
0.7788007830714049,0.55
0.8927703250971366,0.725
0.9292724661834706,0.775
0.9472392859625229,0.825
0.9579281956774315,0.75
0.9650161277231987,0.6
0.9700603214731668,0.575
0.9738332886739254,0.425
0.9767617885052541,0.475
0.9791007901016487,0.425
0.9810120078931768,0.425
0.9826029635075111,0.475
0.9839479314265187,0.45
0.9850998672267954,0.575
0.9860975442628619,0.575
0.9869700034106982,0.575
0.987739426399548,0.675
0.9884230479535462,0.7
0.9890344620573305,0.8
0.9895845350813021,0.8
0.9900820572136235,0.8
0.990534215708128,0.85
0.9909469443297331,0.95
0.9913251852033019,1.0
0.991673087656223,1.025
0.9919941610600304,1.025
0.9922913936257597,1.1
0.9925673456842468,1.2
0.9928242236239109,1.225
0.9930639390090071,1.25
0.9932881562316848,1.25
0.9934983312111558,1.275
0.9936957430428041,1.325
0.993881520051483,1.375
0.9940566613702403,1.4
0.9942220549160928,1.425
0.9943784924456865,1.425
0.9945266822296779,1.4
0.9946672597739556,1.425
0.9948007969300635,1.425
0.9949278096702725,1.5
0.9950487647502056,1.5
0.9951640854403874,1.475
0.9952741564750597,1.5
0.9953793283402003,1.5
0.9954799210014427,1.5
0.9955762271554306,1.5
0.9956685150742013,1.525
0.9957570311008136,1.525
0.99584200184511,1.55
