mu,ber
0.85,4.725
0.86,4.525
0.87,4.55
0.88,4.65
0.89,4.45
0.9,4.425
0.91,4.375
0.92,4.225
0.93,4.25
0.9400000000000001,3.55
0.9500000000000001,3.425
0.9600000000000001,2.975
0.9700000000000001,2.85
0.9800000000000001,3.125
0.9900000000000001,5.425
1.0,8.775
