mu,ber
0.7788007830714049,2.55
0.8927703250971366,2.925
0.9292724661834706,3.05
0.9472392859625229,3.05
0.9579281956774315,3.25
0.9650161277231987,3.225
0.9700603214731668,3.2
0.9738332886739254,3.175
0.9767617885052541,3.175
0.9791007901016487,3.25
0.9810120078931768,3.25
0.9826029635075111,3.325
0.9839479314265187,3.275
0.9850998672267954,3.275
0.9860975442628619,3.225
0.9869700034106982,3.2
0.987739426399548,3.2
0.9884230479535462,3.25
0.9890344620573305,3.275
0.9895845350813021,3.25
0.9900820572136235,3.175
0.990534215708128,3.025
0.9909469443297331,3.0
0.9913251852033019,2.95
0.991673087656223,2.925
0.9919941610600304,2.875
0.9922913936257597,2.825
0.9925673456842468,2.8
0.9928242236239109,2.8
0.9930639390090071,2.75
0.9932881562316848,2.725
0.9934983312111558,2.725
0.9936957430428041,2.7
0.993881520051483,2.7
0.9940566613702403,2.725
0.9942220549160928,2.675
0.9943784924456865,2.675
0.9945266822296779,2.675
0.9946672597739556,2.675
0.9948007969300635,2.675
0.9949278096702725,2.675
0.9950487647502056,2.7
0.9951640854403874,2.7
0.9952741564750597,2.75
0.9953793283402003,2.775
0.9954799210014427,2.85
0.9955762271554306,2.85
0.9956685150742013,2.9
0.9957570311008136,2.9
0.99584200184511,2.9
