mu,ber
0.7788007830714049,3.1235000000000004
0.8927703250971366,2.37975
0.9292724661834706,2.4695
0.9472392859625229,2.81325
0.9579281956774315,2.7372500000000004
0.9650161277231987,2.7880000000000003
0.9700603214731668,2.9095
0.9738332886739254,3.0585000000000004
0.9767617885052541,3.3335000000000004
0.9791007901016487,3.508
0.9810120078931768,3.6832499999999997
0.9826029635075111,3.7595
0.9839479314265187,3.83525
0.9850998672267954,3.91
0.9860975442628619,4.1355
0.9869700034106982,4.386
0.987739426399548,4.48625
0.9884230479535462,4.6617500000000005
0.9890344620573305,4.6875
0.9895845350813021,4.7875
0.9900820572136235,4.864
0.990534215708128,4.8905
0.9909469443297331,5.0402499999999995
0.9913251852033019,5.0657499999999995
0.991673087656223,5.06625
0.9919941610600304,5.14125
0.9922913936257597,5.167000000000001
0.9925673456842468,5.3175
0.9928242236239109,5.368250000000001
0.9930639390090071,5.39375
0.9932881562316848,5.444249999999999
0.9934983312111558,5.51975
0.9936957430428041,5.56975
0.993881520051483,5.59525
0.9940566613702403,5.645499999999999
0.9942220549160928,5.6457500000000005
0.9943784924456865,5.720750000000001
0.9945266822296779,5.7215
0.9946672597739556,5.74675
0.9948007969300635,5.772
0.9949278096702725,5.747000000000001
0.9950487647502056,5.796749999999999
0.9951640854403874,5.797000000000001
0.9952741564750597,5.822
0.9953793283402003,5.847
0.9954799210014427,5.872000000000001
0.9955762271554306,5.897749999999999
0.9956685150742013,5.97275
0.9957570311008136,5.997999999999999
0.99584200184511,6.023250000000001
