mu,ber
0.7788007830714049,4.7141270505
0.8927703250971366,4.69345007925
0.9292724661834706,4.7452131555
0.9472392859625229,4.6199734305
0.9579281956774315,4.7949613075
0.9650161277231987,4.86894395725
0.9700603214731668,4.543941657
0.9738332886739254,4.46969428175
0.9767617885052541,4.420444381749999
0.9791007901016487,4.4451919575
0.9810120078931768,4.3446946825
0.9826029635075111,4.31969478325
0.9839479314265187,4.32019488275
0.9850998672267954,4.370954932749999
0.9860975442628619,4.39545995725
0.9869700034106982,4.346714957
0.987739426399548,4.296964982
0.9884230479535462,4.1474650575
0.9890344620573305,4.09796753275
0.9895845350813021,4.1727150575000005
0.9900820572136235,4.12321510675
0.990534215708128,4.10071513025
0.9909469443297331,4.100705155
0.9913251852033019,4.1252002295
0.991673087656223,4.17545277925
0.9919941610600304,4.22595530375
0.9922913936257597,4.22620780325
0.9925673456842468,4.176957928
0.9928242236239109,4.352457903
0.9930639390090071,4.3777054025
0.9932881562316848,4.37745542725
0.9934983312111558,4.37770545225
0.9936957430428041,4.427705477
0.993881520051483,4.427700476999999
0.9940566613702403,4.42796055225
0.9942220549160928,4.478205576750001
0.9943784924456865,4.5032056017499995
0.9945266822296779,4.57820817675
0.9946672597739556,4.60346067675
0.9948007969300635,4.65371320175
0.9949278096702725,4.65370572675
0.9950487647502056,4.653705777
0.9951640854403874,4.678460927
0.9952741564750597,4.6784585525
0.9953793283402003,4.7534610527500005
0.9954799210014427,4.7784610535
0.9955762271554306,4.8034610535
0.9956685150742013,4.7534685539999995
0.9957570311008136,4.753721029
0.99584200184511,4.753971004
